Pose,Nose,0.44847720861434937,0.6019929647445679,0
Pose,Left Eye Inner,0.4701741635799408,0.5602169632911682,0
Pose,Left Eye,0.48461174964904785,0.5594983696937561,0
Pose,Left Eye Outer,0.4976295828819275,0.5591742992401123,0
Pose,Right Eye Inner,0.4315999448299408,0.5628948211669922,0
Pose,Right Eye,0.4194636344909668,0.5635102987289429,0
Pose,Right Eye Outer,0.40856868028640747,0.5645692944526672,0
Pose,Left Ear,0.5267688632011414,0.576291024684906,0
Pose,Right Ear,0.4085739254951477,0.584419310092926,0
Pose,Mouth Left,0.47737544775009155,0.6491801738739014,0
Pose,Mouth Right,0.43118995428085327,0.6552952527999878,0
Pose,Right Shoulder,0.6605100631713867,0.8292879462242126,0
Pose,Left Shoulder,0.33551010489463806,0.8508514165878296,0
Pose,Right Elbow,0.7701265215873718,1.1344889402389526,0
Pose,Left Elbow,0.266329288482666,1.1799949407577515,0
Pose,Right Wrist,0.7632738351821899,1.3889644145965576,0
Pose,Left Wrist,0.26444587111473083,1.4079066514968872,0
Pose,Left Hip,0.7889275550842285,1.4807528257369995,0
Pose,Right Hip,0.24419645965099335,1.4911777973175049,0
Pose,Left Index,0.7382745742797852,1.4897452592849731,0
Pose,Right Index,0.2792823910713196,1.4917922019958496,0
Pose,Left Thumb,0.7234951257705688,1.4509059190750122,0
Pose,Right Thumb,0.29211485385894775,1.458804965019226,0
Pose,Left Hip,0.6023232936859131,1.4212020635604858,0
Pose,Right Hip,0.38817495107650757,1.4261205196380615,0
Pose,Left Knee,0.6135129928588867,1.8901381492614746,0
Pose,Right Knee,0.40619197487831116,1.8967300653457642,0
Pose,Right Ankle,0.6229167580604553,2.3095643520355225,0
Pose,Left Ankle,0.42316165566444397,2.314354658126831,0
Pose,Left Heel,0.6348730325698853,2.3790688514709473,0
Pose,Right Heel,0.4236157536506653,2.3877463340759277,0
Pose,Left Foot Index,0.5780796408653259,2.4542360305786133,0
Pose,Right Foot Index,0.4471828043460846,2.453185796737671,0
Face,Face Landmark 0,0.447721928358078,0.6453397870063782,-0.021558865904808044
Face,Face Landmark 1,0.4446914792060852,0.6111929416656494,-0.03540404140949249
Face,Face Landmark 2,0.44753414392471313,0.6218903660774231,-0.019741924479603767
Face,Face Landmark 3,0.4402364492416382,0.5823928713798523,-0.023707590997219086
Face,Face Landmark 4,0.44414666295051575,0.6017526984214783,-0.037208523601293564
Face,Face Landmark 5,0.4446440637111664,0.5900487303733826,-0.033972591161727905
Face,Face Landmark 6,0.4470455050468445,0.5621476173400879,-0.014398486353456974
Face,Face Landmark 7,0.4070407748222351,0.5649294257164001,0.02099110372364521
Face,Face Landmark 8,0.44751864671707153,0.5409370064735413,-0.008633507415652275
Face,Face Landmark 9,0.44712793827056885,0.5290074944496155,-0.008979646489024162
Face,Face Landmark 10,0.4476719796657562,0.48761487007141113,0.0016033868305385113
Face,Face Landmark 11,0.4478602111339569,0.650256872177124,-0.02080357074737549
Face,Face Landmark 12,0.44840484857559204,0.654145359992981,-0.01862320862710476
Face,Face Landmark 13,0.44907087087631226,0.6560316681861877,-0.015778858214616776
Face,Face Landmark 14,0.4494428038597107,0.6592498421669006,-0.015570610761642456
Face,Face Landmark 15,0.4493062198162079,0.6634068489074707,-0.016756130382418633
Face,Face Landmark 16,0.4493922293186188,0.6686443090438843,-0.018391791731119156
Face,Face Landmark 17,0.44982197880744934,0.6741694211959839,-0.017717301845550537
Face,Face Landmark 18,0.45134714245796204,0.6822630763053894,-0.01184104848653078
Face,Face Landmark 19,0.4457206428050995,0.6163007020950317,-0.032338257879018784
Face,Face Landmark 20,0.44097083806991577,0.6166688203811646,-0.02251991257071495
Face,Face Landmark 21,0.3907097280025482,0.5355097055435181,0.05948721244931221
Face,Face Landmark 22,0.4244629442691803,0.5707308053970337,0.010891257785260677
Face,Face Landmark 23,0.41843879222869873,0.5720807909965515,0.012426073662936687
Face,Face Landmark 24,0.41267821192741394,0.5722895264625549,0.015246081165969372
Face,Face Landmark 25,0.4052636921405792,0.5684298276901245,0.022311851382255554
Face,Face Landmark 26,0.4293992519378662,0.5677933096885681,0.010307280346751213
Face,Face Landmark 27,0.41548317670822144,0.5495093464851379,0.010483509860932827
Face,Face Landmark 28,0.42194050550460815,0.5494732856750488,0.009133903309702873
Face,Face Landmark 29,0.40957778692245483,0.5512458086013794,0.013718511909246445
Face,Face Landmark 30,0.40590807795524597,0.5546178817749023,0.017106080427765846
Face,Face Landmark 31,0.40098434686660767,0.5748323202133179,0.025998186320066452
Face,Face Landmark 32,0.42940399050712585,0.6952594518661499,-0.00047752849059179425
Face,Face Landmark 33,0.40513983368873596,0.5633001923561096,0.023672427982091904
Face,Face Landmark 34,0.38878506422042847,0.5731363296508789,0.059431564062833786
Face,Face Landmark 35,0.3953593075275421,0.5694436430931091,0.03432939574122429
Face,Face Landmark 36,0.41880783438682556,0.608466386795044,0.0020128192845731974
Face,Face Landmark 37,0.4400172531604767,0.6444772481918335,-0.01905065029859543
Face,Face Landmark 38,0.44199246168136597,0.6546279191970825,-0.016335725784301758
Face,Face Landmark 39,0.4327287971973419,0.6483741402626038,-0.013642502017319202
Face,Face Landmark 40,0.42850589752197266,0.6532273292541504,-0.007831769064068794
Face,Face Landmark 41,0.43686312437057495,0.6558529734611511,-0.012413406744599342
Face,Face Landmark 42,0.4330282211303711,0.6575502753257751,-0.007109650410711765
Face,Face Landmark 43,0.42267513275146484,0.6681874394416809,0.0022499465849250555
Face,Face Landmark 44,0.4395018517971039,0.6113761067390442,-0.03398798033595085
